Código Interno Transferência;Mês / Ano;Tipo Transferência;Tipo Favorecido;Uf;Código Município Siafi;Nome Município;Código Orgão Siafi;Nome Orgão;Código Unidade Gestora;Nome Unidade Gestora;Código Função;Nome Função;Código SubFunção;Nome SubFunção;Código Programa;Nome Programa;Ação Orçamentária;Nome Ação;Linguagem Cidadã;Código Grupo Despesa;Nome Grupo Despesa;Código Modalidade Aplicação Despesa;Nome Modalidade Aplicação Despesa;Código Elemento Despesa;Nome Elemento Despesa;Código Plano Orçamentário;Nome Plano Orçamentário;Código SubTítulo;Nome SubTítulo;Código Localizador;Nome Localizador;Sigla Localizador;Descrição Complementar Localizador;Código Favorecido;Nome Favorecido;Valor Transferência
470270;202011;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;474000
470271;202011;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;181522
470272;202011;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;330979
470273;202011;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;322568
470274;202011;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;198344
470275;202011;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;504000
483971;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0E36;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;FUNDEB;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;30299713
483972;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;00O3;AUXILIO FINANCEIRO AOS MUNICIPIOS;Sem informação;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;31829404
483973;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0C33;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;FUNDEB;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;44908263
483974;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0045;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF ART.159);FPM - CF art. 159;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;125102159
483975;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0999;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;CIDE - Combustíveis;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;589849
483976;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;006M;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;Transferência - ITR - Municípios;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;416486
483977;202010;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0A53;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478 DE 1997);Royalties;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;143304
489045;202010;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;332800
489046;202010;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;332800
489047;202010;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;332800
489048;202010;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;245100
489049;202010;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;245100
486238;202010;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;00PI;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);Merenda Escolar;;Outras Despesas Correntes;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4887240
486239;202010;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;0969;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;PNATE;;Outras Despesas Correntes;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4577472
495228;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219E;ACOES DE PROTECAO SOCIAL BASICA;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1187374
495229;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219F;ACOES DE PROTECAO SOCIAL ESPECIAL;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;317457
495230;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;8585;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;TETO MAC;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2830500
495231;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1437371
495232;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2010914
495233;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2580000
495234;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2899000
495235;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;10220000
495236;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;15828743
495237;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AL;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;Vigilância em Saúde;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;700000
495238;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AL;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;Vigilância em Saúde;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;827062
495239;202010;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AB;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;Vigilância Sanitária;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;601500
500291;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0E36;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;FUNDEB;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;30299713
500292;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0E25;AUXILIO FINANCEIRO AOS ESTADOS AO DISTRITO FEDERAL E AOS MUNICIPIOS PARA O FOMENTO DAS EXPORTACOES;Sem informação;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;54975444
500293;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;00O3;AUXILIO FINANCEIRO AOS MUNICIPIOS;Sem informação;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;22068343
500294;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0C33;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;FUNDEB;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;33007170
500295;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0045;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF ART.159);FPM - CF art. 159;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;92971538
500296;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;006M;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;Transferência - ITR - Municípios;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;206141
500297;202009;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0A53;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478 DE 1997);Royalties;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;3140503
507068;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219E;ACOES DE PROTECAO SOCIAL BASICA;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1282892
502406;202009;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;00PI;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);Merenda Escolar;;Outras Despesas Correntes;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4887240
502407;202009;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;0969;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;PNATE;;Outras Despesas Correntes;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4577472
502408;202009;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;10V0;APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA;Sem informação;;Investimentos;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4875000
507069;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219F;ACOES DE PROTECAO SOCIAL ESPECIAL;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;354356
507073;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;981200
507074;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1437371
507075;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2799379
507076;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;10220000
507077;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;15828743
507078;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AL;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;Vigilância em Saúde;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;700000
507079;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AL;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;Vigilância em Saúde;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1621042
507071;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;8585;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;TETO MAC;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2830500
507072;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;89200
507070;202009;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;16847500
525602;202008;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;00PI;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);Merenda Escolar;;Outras Despesas Correntes;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4887240
525603;202008;Legais Voluntárias e Específicas;Administração Pública Municipal;;;;;;;;;;;;;;0969;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;PNATE;;Outras Despesas Correntes;;Transferências a Municípios;;Contribuições;;;;;;;;;;;4577472
526405;202008;Legais Voluntárias e Específicas;Entidades Sem Fins Lucrativos;;;;;;;;;;;;;;0515;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;PDDE;;Múltiplo;;Transferências a Municípios;;Múltiplo;;;;;;;;;;;560000
530981;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219F;ACOES DE PROTECAO SOCIAL ESPECIAL;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1002888
530982;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;5450692
530983;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;5124600
530984;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;35000000
530985;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;153538900
530986;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;8585;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;TETO MAC;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2830500
530987;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;892000
530988;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1437371
530989;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2799379
530990;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;10220000
530991;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;15828743
530992;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AL;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;Vigilância em Saúde;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;700000
530993;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;20AL;INCENTIVO FINANCEIRO AOS ESTADOS DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;Vigilância em Saúde;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;827062
530978;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219E;ACOES DE PROTECAO SOCIAL BASICA;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;6184160
530979;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219F;ACOES DE PROTECAO SOCIAL ESPECIAL;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;336088
530980;202008;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219F;ACOES DE PROTECAO SOCIAL ESPECIAL;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;337502
523402;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0E36;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;FUNDEB;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;30299713
523403;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0E25;AUXILIO FINANCEIRO AOS ESTADOS AO DISTRITO FEDERAL E AOS MUNICIPIOS PARA O FOMENTO DAS EXPORTACOES;Sem informação;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;55057193
523404;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;00O3;AUXILIO FINANCEIRO AOS MUNICIPIOS;Sem informação;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;1999656
523405;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0C33;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;FUNDEB;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;40587316
523406;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0045;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF ART.159);FPM - CF art. 159;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;115419640
523407;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;006M;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;Transferência - ITR - Municípios;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;8783
523408;202008;Constitucionais e Royalties;Administração Pública Municipal;;;;;;;;;;;;;;0A53;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478 DE 1997);Royalties;;Sem informação;;Sem informação;;Sem informação;;;;;;;;;;;3345346
544034;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1972500
544035;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;8585;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;TETO MAC;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2830500
544036;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;892000
544037;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;1437371
544038;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;2799379
544039;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;10220000
544040;202007;Legais Voluntárias e Específicas;Fundo Público;;;;;;;;;;;;;;219A;PISO DE ATENCAO PRIMARIA A SAUDE;Sem informação;;Outras Despesas Correntes;;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;;Contribuições;;;;;;;;;;;15828743
